species	max_distance	mean_distance	std_distance	quartile_75_distance	quartile_25_distance	max_length	min_length
Nostoc sp.	0.263022	0.18052338775510204	0.08134825608861578	0.23011	0.167688	8898590.0	6329823.0
Nostoc sphaeroides	0.0	0.0		0.0	0.0	6684490.0	6684490.0
Nostocales cyanobacterium	0.0	0.0		0.0	0.0	7899568.0	7899568.0
Novibacillus thermophilus	0.0	0.0		0.0	0.0	3629225.0	3629225.0
Novosphingobium aromaticivorans	0.0	0.0		0.0	0.0	4233314.0	4233314.0
Novosphingobium pentaromativorans	0.0	0.0		0.0	0.0	5457578.0	5457578.0
Novosphingobium resinovorum	0.0	0.0		0.0	0.0	6918128.0	6918128.0
Novosphingobium sp.	0.243761	0.165941	0.10068184768003946	0.23352275	0.14007075000000002	6606532.0	4649073.0
Novosphingobium tardaugens	0.0	0.0		0.0	0.0	4358096.0	4358096.0
Oblitimonas alkaliphila	0.0149759	0.009432859444444445	0.0049288445542917175	0.012967700000000002	0.00666341	2494031.0	2272143.0
Oceanicoccus sagamiensis	0.0	0.0		0.0	0.0	4472079.0	4472079.0
Oceanimonas sp.	0.0	0.0		0.0	0.0	3527244.0	3527244.0
Oceanisphaera avium	0.0	0.0		0.0	0.0	2902896.0	2902896.0
Oceanisphaera profunda	0.0	0.0		0.0	0.0	3508860.0	3508860.0
Oceanithermus profundus	0.0	0.0		0.0	0.0	2439291.0	2439291.0
Oceanobacillus iheyensis	0.263022	0.131511	0.15185582250279372	0.263022	0.0	3860623.0	3630528.0
Oceanobacillus sp.	0.0	0.0		0.0	0.0	4103611.0	4103611.0
Ochrobactrum anthropi	0.00451781	0.002258905	0.002608358819647583	0.00451781	0.0	5205777.0	4901165.0
Ochrobactrum pituitosum	0.0	0.0		0.0	0.0	5467370.0	5467370.0
Ochrobactrum pseudogrignonense							
Ochrobactrum sp.	0.0	0.0		0.0	0.0	5645291.0	5645291.0
Octadecabacter antarcticus	0.0	0.0		0.0	0.0	4875481.0	4875481.0
Octadecabacter arcticus	0.0	0.0		0.0	0.0	5478249.0	5478249.0
Octadecabacter temperatus	0.0	0.0		0.0	0.0	3264628.0	3264628.0
Odoribacter splanchnicus	0.0	0.0	0.0	0.0	0.0	4392288.0	4392177.0
Oenococcus oeni	0.00411762	0.00205881	0.002377309015420587	0.00411762	0.0	1826824.0	1780517.0
Oenococcus sicerae	0.0	0.0		0.0	0.0	1684519.0	1684519.0
Oenococcus sp.	0.0	0.0		0.0	0.0	2049524.0	2049524.0
Oleiphilus messinensis	0.0	0.0		0.0	0.0	6379281.0	6379281.0
Oleispira antarctica	0.0	0.0		0.0	0.0	4406383.0	4406383.0
Oligella urethralis	0.0	0.0		0.0	0.0	2511315.0	2511315.0
Oligotropha carboxidovorans	0.00134007	0.0005902635555555556	0.00055160945327358	0.000906124	0.0	3896074.0	3745629.0
Olleya aquimaris	0.0	0.0		0.0	0.0	3468188.0	3468188.0
Olleya sp.	0.0	0.0		0.0	0.0	4314320.0	4314320.0
Olsenella sp.	0.263022	0.15483022222222223	0.11801481230101771	0.23011	0.0	3213585.0	2100540.0
Olsenella uli	0.0	0.0		0.0	0.0	2051896.0	2051896.0
Onion yellows							
Opitutaceae bacterium	0.0	0.0		0.0	0.0	7417673.0	7417673.0
Opitutus terrae	0.0	0.0		0.0	0.0	5957605.0	5957605.0
Orientia tsutsugamushi	0.0323015	0.020447191428571425	0.010028226389921227	0.0252411	0.0192445	2469803.0	1932116.0
Ornithinimicrobium flavum	0.0	0.0		0.0	0.0	3712913.0	3712913.0
Ornithinimicrobium sp.	0.0	0.0		0.0	0.0	3918911.0	3918911.0
Ornithobacterium rhinotracheale	0.062367499999999985	0.027935295555555555	0.03254411710064436	0.0621044	0.0	2399175.0	2253590.0
Orrella dioscoreae	0.0	0.0		0.0	0.0	4848101.0	4848101.0
Oscillatoria acuminata	0.0	0.0		0.0	0.0	7804270.0	7804270.0
Oscillatoria nigro-viridis	0.0	0.0		0.0	0.0	8272254.0	8272254.0
Oscillibacter sp.	0.0	0.0		0.0	0.0	3320462.0	3320462.0
Oscillibacter valericigenes	0.0	0.0		0.0	0.0	4470622.0	4470622.0
Oscillospiraceae bacterium							
Ottowia oryzae	0.0	0.0		0.0	0.0	3901011.0	3901011.0
Ottowia sp.	0.0	0.0		0.0	0.0	2925783.0	2925783.0
Owenweeksia hongkongensis	0.0	0.0		0.0	0.0	4000057.0	4000057.0
Oxalobacter formigenes	0.000191626	9.5813e-05	0.00011063532268373123	0.000191626	0.0	2468871.0	2433653.0
Paenalcaligenes hominis	0.0	0.0		0.0	0.0	2688496.0	2688496.0
Paenarthrobacter aurescens							
Paenibacillus baekrokdamisoli	0.0	0.0		0.0	0.0	7261317.0	7261317.0
Paenibacillus beijingensis	0.0	0.0		0.0	0.0	5749967.0	5749967.0
Paenibacillus borealis	0.0	0.0		0.0	0.0	8156808.0	8156808.0
Paenibacillus bovis	0.0	0.0		0.0	0.0	5517199.0	5517199.0
Paenibacillus chitinolyticus	0.0	0.0		0.0	0.0	6509090.0	6509090.0
Paenibacillus crassostreae	0.0	0.0		0.0	0.0	4757181.0	4757181.0
Paenibacillus donghaensis	0.0	0.0		0.0	0.0	8542333.0	8542333.0
Paenibacillus durus	0.0702918	0.0351459	0.04058298965182334	0.0702918	0.0	6053498.0	5575484.0
Paenibacillus graminis	0.0	0.0		0.0	0.0	7166464.0	7166464.0
Paenibacillus ihbetae	0.0	0.0		0.0	0.0	6593819.0	6593819.0
Paenibacillus kribbensis	0.0	0.0		0.0	0.0	5778702.0	5778702.0
Paenibacillus larvae	0.0124	0.007538637382716051	0.004887356727934903	0.0114419	0.00157453	4794868.0	4054587.0
Paenibacillus lautus							
Paenibacillus lentus	0.0	0.0		0.0	0.0	5288676.0	5288676.0
Paenibacillus mucilaginosus	0.013208700000000002	0.007224957777777777	0.005613550698855356	0.00993767	0.0	8819200.0	8663821.0
Paenibacillus naphthalenovorans	0.0	0.0		0.0	0.0	5200139.0	5200139.0
Paenibacillus odorifer	0.0222766	0.0111383	0.012861401006629617	0.0222766	0.0	6812473.0	6802552.0
Paenibacillus peoriae							
Paenibacillus polymyxa	0.0937829	0.05648747123966942	0.03376861827599925	0.0872439	0.0291421	6238510.0	5394883.0
Paenibacillus riograndensis	0.0	0.0		0.0	0.0	7919576.0	7919576.0
Paenibacillus sabinae	0.0	0.0		0.0	0.0	5270569.0	5270569.0
Paenibacillus sp.	0.295981	0.2537152549382716	0.07579921337078784	0.295981	0.263022	8423054.0	4228822.0
Paenibacillus stellifer	0.0	0.0		0.0	0.0	5658798.0	5658798.0
Paenibacillus swuensis	0.0	0.0		0.0	0.0	5012599.0	5012599.0
Paenibacillus terrae	0.0	0.0		0.0	0.0	6083395.0	6083395.0
Paenibacillus xylanexedens	0.0	0.0		0.0	0.0	7098239.0	7098239.0
Paenibacillus yonginensis	0.0	0.0		0.0	0.0	4985901.0	4985901.0
Paeniclostridium sordellii	0.0	0.0		0.0	0.0	3584812.0	3584812.0
Paenisporosarcina antarctica	0.0	0.0		0.0	0.0	3972524.0	3972524.0
Paenisporosarcina sp.	0.0	0.0		0.0	0.0	2537131.0	2537131.0
Paludibacter propionicigenes	0.0	0.0		0.0	0.0	3685504.0	3685504.0
Paludisphaera borealis	0.0	0.0		0.0	0.0	7651896.0	7651896.0
Pandoraea apista	0.008307799999999999	0.004165322112	0.003781184560265297	0.00785531	2.38274e-05	5609637.0	5326503.0
Pandoraea faecigallinarum	0.0	0.0		0.0	0.0	5732664.0	5732664.0
Pandoraea norimbergensis	0.0	0.0		0.0	0.0	6167370.0	6167370.0
Pandoraea oxalativorans	0.0	0.0		0.0	0.0	6500731.0	6500731.0
Pandoraea pnomenusa	0.00877107	0.005808716	0.0031154104796652935	0.00774383	0.00557568	5819834.0	5378916.0
Pandoraea pulmonicola	0.0	0.0		0.0	0.0	5867621.0	5867621.0
Pandoraea sp.	0.0	0.0		0.0	0.0	5056206.0	5056206.0
Pandoraea sputorum	2.38274e-05	1.19137e-05	1.3756755804088889e-05	2.38274e-05	0.0	5743123.0	5742997.0
Pandoraea thiooxydans	0.0	0.0	0.0	0.0	0.0	4464186.0	4464185.0
Pandoraea vervacti	0.0	0.0		0.0	0.0	5736282.0	5736282.0
Pannonibacter phragmitetus	0.0226378	0.0113189	0.01306993992386091	0.0226378	0.0	5669701.0	5530656.0
Pantoea agglomerans	0.0256472	0.013817704000000002	0.00983350137385289	0.0243695	0.0	5158055.0	4858869.0
Pantoea alhagi	0.0	0.0		0.0	0.0	4316301.0	4316301.0
Pantoea ananatis	0.011756399999999998	0.008751518775510204	0.00369927257449952	0.0106974	0.00920555	5176640.0	4703373.0
Pantoea calida							
Pantoea eucalypti	0.0	0.0		0.0	0.0	4949927.0	4949927.0
Pantoea eucrina	0.0	0.0		0.0	0.0	4410683.0	4410683.0
Pantoea sp.	0.161822	0.080911	0.09342797526080361	0.161822	0.0	6312783.0	5104503.0
Pantoea stewartii	0.0	0.0		0.0	0.0	5314092.0	5314092.0
Pantoea unknown	0.11478	0.05739	0.06626826389758525	0.11478	0.0	4327607.0	4313264.0
Pantoea vagans	0.0318865	0.020117899999999998	0.013002954974004947	0.03077635	0.011630999999999999	4888338.0	4790329.0
Parabacteroides distasonis	0.016555200000000003	0.008277600000000001	0.009558149176488095	0.016555200000000003	0.0	5212259.0	4811379.0
Parabacteroides sp.							
Paraburkholderia aromaticivorans	0.0	0.0		0.0	0.0	8907716.0	8907716.0
Paraburkholderia caffeinilytica	0.0	0.0		0.0	0.0	8324638.0	8324638.0
Paraburkholderia caledonica	0.0	0.0		0.0	0.0	7211159.0	7211159.0
Paraburkholderia caribensis	0.0458408	0.0203075375	0.02085854014341608	0.045236225000000005	0.0	9482704.0	9032119.0
Paraburkholderia fungorum	0.0	0.0		0.0	0.0	9058983.0	9058983.0
Paraburkholderia graminis							
Paraburkholderia hospita	0.0197565	0.00987825	0.01140642059324484	0.0197565	0.0	11527706.0	10816561.0
Paraburkholderia phenoliruptrix	0.0	0.0		0.0	0.0	7651131.0	7651131.0
Paraburkholderia phymatum	0.0	0.0		0.0	0.0	8676562.0	8676562.0
Paraburkholderia phytofirmans	0.0	0.0		0.0	0.0	8214658.0	8214658.0
Paraburkholderia rhizoxinica	0.0	0.0		0.0	0.0	3750138.0	3750138.0
Paraburkholderia sp.	0.219531	0.1097655	0.12674628194546775	0.219531	0.0	7502907.0	4404244.0
Paraburkholderia sprentiae	0.0	0.0		0.0	0.0	7829542.0	7829542.0
Paraburkholderia terrae	0.0	0.0		0.0	0.0	10062489.0	10062489.0
Paraburkholderia terricola	0.0	0.0		0.0	0.0	7118039.0	7118039.0
Paraburkholderia xenovorans	4.769060000000002e-05	2.384530000000001e-05	2.753418074781478e-05	4.769060000000002e-05	0.0	9731138.0	9702951.0
Parachlamydia acanthamoebae	0.0	0.0		0.0	0.0	3072383.0	3072383.0
Paracoccus aminophilus	0.0	0.0		0.0	0.0	4873118.0	4873118.0
Paracoccus aminovorans	0.0	0.0		0.0	0.0	4038130.0	4038130.0
Paracoccus contaminans	0.0	0.0		0.0	0.0	3033494.0	3033494.0
Paracoccus denitrificans	0.0	0.0	0.0	0.0	0.0	5242327.0	5236194.0
Paracoccus mutanolyticus							
Paracoccus sp.	0.263022	0.16964743999999998	0.09172324921881402	0.23011	0.136948	4040012.0	3250998.0
Paracoccus yeei	0.0255655	0.015003111111111113	0.011433293252869497	0.0220623	0.0	4829607.0	4620225.0
Paracoccus zhejiangensis	0.0	0.0		0.0	0.0	4637247.0	4637247.0
Parageobacillus thermoglucosidasius	0.0109136	0.0042425763250000005	0.00527518262525253	0.010740600000000001	3.576795000000002e-05	4004923.0	3873116.0
Paraglaciecola psychrophila	0.0	0.0		0.0	0.0	5413691.0	5413691.0
Paraliobacillus sp.	0.0	0.0		0.0	0.0	3728451.0	3728451.0
Paraphotobacterium marinum	0.0	0.0		0.0	0.0	2593992.0	2593992.0
Paraprevotella xylaniphila	0.0	0.0		0.0	0.0	4125322.0	4125322.0
Pararhodospirillum photometricum	0.0	0.0		0.0	0.0	3876289.0	3876289.0
Parasaccharibacter apium	0.0	0.0		0.0	0.0	2011634.0	2011634.0
Parascardovia denticolens	0.0	0.0		0.0	0.0	1890857.0	1890857.0
Parashewanella sp.	0.0	0.0		0.0	0.0	4222191.0	4222191.0
Parashewanella spongiae	0.0	0.0		0.0	0.0	5468749.0	5468749.0
Parolsenella catena	0.0	0.0		0.0	0.0	1796691.0	1796691.0
Parvibaculum lavamentivorans	0.0	0.0		0.0	0.0	3914745.0	3914745.0
Parvimonas micra	0.0209501	0.013787333333333334	0.010342785212649443	0.020747	0.0	1677398.0	1627009.0
Parvularcula bermudensis	0.0	0.0		0.0	0.0	2902643.0	2902643.0
Pasteurella dagmatis	0.0	0.0		0.0	0.0	2287213.0	2287213.0
Pasteurella multocida	0.210897	0.01902095521844993	0.03554549733278148	0.0145592	0.00354859	2539430.0	2079121.0
Paucibacter sp.	0.0	0.0		0.0	0.0	5169161.0	5169161.0
Pectobacterium aroidearum	0.0	0.0		0.0	0.0	4862913.0	4862913.0
Pectobacterium atrosepticum	0.0101041	0.00526525	0.004231666333862663	0.009559854999999999	0.0010050525	5064019.0	4965575.0
Pectobacterium brasiliensis	0.0277775	0.019203012499999998	0.011521247010219856	0.02580395	0.018044775	4966299.0	4842771.0
Pectobacterium maceratum	0.0152404	0.0076202	0.008799049042557572	0.0152404	0.0	5009413.0	4975878.0
Pectobacterium parmentieri	0.0111321	0.007207356280991736	0.003865229021853324	0.0097316	0.00175922	5227302.0	4877201.0
Pectobacterium polaris	0.0277775	0.01388875	0.01603734710241483	0.0277775	0.0	5008416.0	4826824.0
Pectobacterium wasabiae	0.0	0.0		0.0	0.0	5043228.0	5043228.0
Pediococcus acidilactici	0.0300913	0.017755810894000003	0.01016312245707974	0.0279555	0.0135016	2170623.0	1955616.0
Pediococcus claussenii	0.0031121	0.001395219111111111	0.0014361717406348418	0.00265838	0.0	1987928.0	1950035.0
Pediococcus damnosus	0.00638544	0.0036214384	0.0022798038344041794	0.00521614	0.00175922	2509470.0	2173661.0
Pediococcus inopinatus	0.0	0.0		0.0	0.0	2312041.0	2312041.0
Pediococcus pentosaceus	0.017300599999999996	0.012026208571428571	0.005709846669447073	0.0158335	0.010870200000000002	2002472.0	1758362.0
Pedobacter cryoconitis	0.0	0.0		0.0	0.0	5950539.0	5950539.0
Pedobacter ginsengisoli	0.0	0.0		0.0	0.0	5373360.0	5373360.0
Pedobacter heparinus	0.0	0.0		0.0	0.0	5167383.0	5167383.0
Pedobacter sp.	0.23011	0.115055	0.13285407044322478	0.23011	0.0	6198518.0	6147290.0
Pedobacter steynii	0.0	0.0		0.0	0.0	6581659.0	6581659.0
Pelagibaca abyssi	0.0	0.0		0.0	0.0	5259072.0	5259072.0
Pelagibacterium halotolerans	0.0	0.0		0.0	0.0	3948887.0	3948887.0
Pelobacter acetylenicus	0.0	0.0		0.0	0.0	3206049.0	3206049.0
Pelobacter carbinolicus	0.0	0.0		0.0	0.0	3665893.0	3665893.0
Pelobacter propionicus	0.0	0.0		0.0	0.0	4241119.0	4241119.0
Pelobacter sp.	0.0	0.0		0.0	0.0	3218469.0	3218469.0
Pelodictyon luteolum	0.0	0.0		0.0	0.0	2364842.0	2364842.0
Pelodictyon phaeoclathratiforme	0.0	0.0		0.0	0.0	3018238.0	3018238.0
Pelolinea submarina	0.0	0.0		0.0	0.0	3519887.0	3519887.0
Pelosinus fermentans	0.0	0.0		0.0	0.0	5380816.0	5380816.0
Pelosinus sp.	0.0	0.0		0.0	0.0	5115410.0	5115410.0
Peptoclostridium acidaminophilum	0.0	0.0		0.0	0.0	3055036.0	3055036.0
Peptoniphilus harei	0.0	0.0		0.0	0.0	1739102.0	1739102.0
Peptoniphilus ivorii	0.0	0.0		0.0	0.0	1587771.0	1587771.0
Peptoniphilus sp.	0.0	0.0		0.0	0.0	1601846.0	1601846.0
Peptostreptococcaceae bacterium	0.0	0.0		0.0	0.0	1646831.0	1646831.0
Persephonella marina	0.0	0.0		0.0	0.0	1983966.0	1983966.0
Persicobacter sp.	0.0	0.0		0.0	0.0	8251744.0	8251744.0
Petrimonas mucosa	0.0	0.0		0.0	0.0	3717632.0	3717632.0
Petrotoga mobilis	0.0	0.0		0.0	0.0	2169548.0	2169548.0
Phaeobacter gallaeciensis	0.243761	0.05750104242812501	0.09493242963585025	0.019371400000000004	0.0006314249999999999	4610090.0	4061725.0
Phaeobacter inhibens	0.027077	0.01839152640743802	0.006884767944305926	0.0219913	0.017534900000000003	4844543.0	4021447.0
Phaeobacter piscinae	0.0389696	0.021745416163265308	0.01608838951197738	0.0369409	0.000557238	4382816.0	4075118.0
Phaeobacter porticola	0.0	0.0		0.0	0.0	4207221.0	4207221.0
Phaeobacter sp.							
Phascolarctobacterium faecium							
Phascolarctobacterium succinatutens	0.0	0.0		0.0	0.0	2550003.0	2550003.0
Phenylobacterium sp.	0.0	0.0		0.0	0.0	2828535.0	2828535.0
Phenylobacterium zucineum	0.0	0.0		0.0	0.0	4379231.0	4379231.0
Phoenicibacter congonensis	0.0	0.0		0.0	0.0	1447956.0	1447956.0
Photobacterium damselae	0.0333664	0.017563824375000002	0.014315813914196528	0.029636375	0.00017992125000000002	4904964.0	4293175.0
Photobacterium gaetbulicola	0.0	0.0		0.0	0.0	5909413.0	5909413.0
Photobacterium profundum	0.0	0.0		0.0	0.0	6403280.0	6403280.0
Photorhabdus asymbiotica	0.0	0.0		0.0	0.0	5094138.0	5094138.0
Photorhabdus laumondii	0.00430121	0.001746004	0.0018659559123857133	0.003626705	0.0	5688987.0	5536539.0
Photorhabdus thracensis	0.0	0.0		0.0	0.0	5147098.0	5147098.0
Phreatobacter cathodiphilus	0.0	0.0		0.0	0.0	4494445.0	4494445.0
Phreatobacter stygius	0.0	0.0		0.0	0.0	7354671.0	7354671.0
Phycisphaera mikurensis	0.0	0.0		0.0	0.0	3884382.0	3884382.0
Phyllobacterium zundukense	0.0	0.0		0.0	0.0	6208009.0	6208009.0
Phytobacter diazotrophicus	0.017300599999999996	0.01006492625	0.00766309569380058	0.01592995	0.0012598574999999998	6262406.0	5599325.0
Phytobacter ursingii	0.040173400000000005	0.020086700000000002	0.023194123304262515	0.040173400000000005	0.0	6166452.0	5666332.0
Pigmentiphaga sp.	0.0	0.0		0.0	0.0	5993223.0	5993223.0
Pimelobacter simplex	0.0	0.0		0.0	0.0	5637360.0	5637360.0
Pirellula staleyi	0.0	0.0		0.0	0.0	6196199.0	6196199.0
Piscirickettsia salmonis	0.0396325	0.017965024166499997	0.018951299461739186	0.0385787	0.000385581	3694262.0	3245670.0
Planctomyces sp.	0.295981	0.1479905	0.17088471002501462	0.295981	0.0	8442773.0	6784659.0
Planctopirus limnophila	0.0	0.0		0.0	0.0	5460085.0	5460085.0
Planococcus antarcticus	0.0	0.0		0.0	0.0	3804624.0	3804624.0
Planococcus donghaensis	0.0	0.0		0.0	0.0	3319331.0	3319331.0
Planococcus faecalis	0.0	0.0		0.0	0.0	3495892.0	3495892.0
Planococcus halocryophilus	0.0	0.0		0.0	0.0	3424893.0	3424893.0
Planococcus kocurii							
Planococcus maritimus	0.0	0.0		0.0	0.0	3280721.0	3280721.0
Planococcus plakortidis	0.0	0.0		0.0	0.0	3261818.0	3261818.0
Planococcus rifietoensis	0.0	0.0		0.0	0.0	3505011.0	3505011.0
Planococcus sp.	0.263022	0.1614031111111111	0.12202921609438909	0.243761	0.0	4149733.0	3199864.0
Planococcus versutus	0.0	0.0		0.0	0.0	3330075.0	3330075.0
Plantactinospora sp.	0.182269	0.08266073333333332	0.09267279996211132	0.178173	0.0	8386853.0	6689726.0
Plantibacter sp.	0.0	0.0		0.0	0.0	4082089.0	4082089.0
Plautia stali	0.0	0.0		0.0	0.0	4092852.0	4092852.0
Pleomorphomonas sp.	0.0	0.0		0.0	0.0	5004097.0	5004097.0
Plesiomonas shigelloides	0.0275126	0.0137563	0.015884407016106498	0.0275126	0.0	3970359.0	3405979.0
Pleurocapsa sp.	0.0	0.0		0.0	0.0	4986817.0	4986817.0
Pluralibacter gergoviae	0.0127293	0.00636465	0.007349264781595504	0.0127293	0.0	5489680.0	5408082.0
Polaribacter reichenbachii	0.0	0.0		0.0	0.0	4125014.0	4125014.0
Polaribacter sp.	0.23011	0.1322422222222222	0.10160953041641539	0.197292	0.0	3567309.0	2961474.0
Polaribacter vadi	0.0	0.0		0.0	0.0	3809314.0	3809314.0
Polaromonas naphthalenivorans	0.0	0.0		0.0	0.0	5366143.0	5366143.0
Polaromonas sp.	0.167688	0.083844	0.09681471193986997	0.167688	0.0	5898676.0	4507493.0
Polymorphum gilvum	0.0	0.0		0.0	0.0	4718963.0	4718963.0
Polynucleobacter asymbioticus	0.0226378	0.012197503500000002	0.010458444587603302	0.021732325	0.0005854935	2382558.0	2159490.0
Polynucleobacter difficilis	0.0	0.0		0.0	0.0	1995529.0	1995529.0
Polynucleobacter duraquae	0.0	0.0		0.0	0.0	2026292.0	2026292.0
Polynucleobacter necessarius	0.23011	0.15876287500000003	0.06386278585373488	0.191731	0.15992225	1934415.0	1550368.0
Polynucleobacter paneuropaeus	0.0	0.0		0.0	0.0	1613813.0	1613813.0
Pontibacter actiniarum	0.0	0.0		0.0	0.0	4974797.0	4974797.0
Pontibacter akesuensis	0.0	0.0		0.0	0.0	4829559.0	4829559.0
Pontibacter korlensis	0.0	0.0		0.0	0.0	5462537.0	5462537.0
Pontimonas salivibrio	0.0	0.0		0.0	0.0	1760810.0	1760810.0
Porphyrobacter neustonensis	0.0	0.0		0.0	0.0	3090363.0	3090363.0
Porphyrobacter sp.	0.145727	0.0728635	0.0841355226781966	0.145727	0.0	3279145.0	2979257.0
Porphyromonas asaccharolytica	0.0	0.0		0.0	0.0	2186370.0	2186370.0
Porphyromonas cangingivalis	0.0	0.0		0.0	0.0	2404857.0	2404857.0
Porphyromonas crevioricanis	0.0	0.0		0.0	0.0	2133352.0	2133352.0
Porphyromonas gingivalis	0.0160531	0.0128972384355	0.004183456514568535	0.0148187	0.0134036	2482917.0	2254720.0
Pragia fontium	0.0117112	0.0058556	0.006761464472533545	0.0117112	0.0	4094629.0	4038704.0
Pragia sp.	0.0	0.0		0.0	0.0	4631943.0	4631943.0
Prauserella marina	0.0	0.0		0.0	0.0	6986413.0	6986413.0
Prevotella dentalis	0.0	0.0		0.0	0.0	3350206.0	3350206.0
Prevotella denticola	0.0225651	0.01128255	0.013027966559290826	0.0225651	0.0	2937589.0	2893847.0
Prevotella enoeca	0.0	0.0		0.0	0.0	2861432.0	2861432.0
Prevotella fusca	0.0	0.0		0.0	0.0	3261806.0	3261806.0
Prevotella intermedia	0.0389696	0.02914180589795918	0.01075639319013613	0.0338037	0.0307758	3148117.0	2674170.0
Prevotella jejuni	0.0	0.0		0.0	0.0	3913006.0	3913006.0
Prevotella melaninogenica	0.0903831	0.04017556164444444	0.04763105396811908	0.0903831	0.0	3168282.0	3090326.0
Prevotella oris	0.0	0.0		0.0	0.0	3168212.0	3168212.0
Prevotella ruminicola	0.0	0.0		0.0	0.0	3619559.0	3619559.0
Prevotella sp.	0.0	0.0		0.0	0.0	2480269.0	2480269.0
Prochlorococcus marinus	1.0	0.41014457199999993	0.3811741538214837	1.0	0.12214	2410873.0	1641879.0
Prochlorococcus sp.	0.263022	0.131511	0.15185582250279372	0.263022	0.0	1929203.0	1780061.0
Propionibacterium acidifaciens	0.0	0.0		0.0	0.0	3072768.0	3072768.0
Propionibacterium australiense	0.0	0.0		0.0	0.0	3044331.0	3044331.0
Propionibacterium freudenreichii	0.0115761	0.0081445620390625	0.0029761597464955775	0.009865315	0.008108545	2702157.0	2507188.0
Propionibacterium sp.	0.0	0.0		0.0	0.0	2649207.0	2649207.0
Propionimicrobium sp.	0.0	0.0		0.0	0.0	2010679.0	2010679.0
Prosthecochloris aestuarii	0.0	0.0		0.0	0.0	2579695.0	2579695.0
Prosthecochloris sp.	0.295981	0.16806555555555555	0.13096022179474107	0.263022	0.0	2468479.0	2399849.0
Proteiniphilum saccharofermentans	0.0	0.0		0.0	0.0	4414963.0	4414963.0
Proteus hauseri	0.0	0.0		0.0	0.0	3930735.0	3930735.0
Proteus mirabilis	0.0335842	0.010952653123966942	0.006954379802150172	0.0114419	0.00834599	4587183.0	3793000.0
Proteus unknown	0.0	0.0		0.0	0.0	3961988.0	3961988.0
Proteus vulgaris	0.0	0.0		0.0	0.0	4158443.0	4158443.0
Providencia alcalifaciens	0.000906124	0.000453062	0.0005231509353191805	0.000906124	0.0	4042926.0	3990106.0
Providencia heimbachae	0.00997914	0.00498957	0.005761459165280962	0.00997914	0.0	4494785.0	4286000.0
Providencia rettgeri	0.149777	0.08421746320000001	0.05961251058145441	0.13538	0.00433199	4889093.0	4454136.0
Providencia rustigianii	0.0154006	0.0077003	0.00889154055568175	0.0154006	0.0	3913850.0	3864394.0
Providencia stuartii	0.00881017	0.006286998333333333	0.003188605394521023	0.00804257	0.00741321	4607493.0	4305109.0
Pseudanabaena sp.	0.295981	0.1479905	0.17088471002501462	0.295981	0.0	5657972.0	4885680.0
Pseudarcicella sp.	0.0	0.0		0.0	0.0	3116291.0	3116291.0
Pseudarthrobacter chlorophenolicus	0.0	0.0		0.0	0.0	4980870.0	4980870.0
Pseudarthrobacter phenanthrenivorans	0.0	0.0		0.0	0.0	4535320.0	4535320.0
Pseudarthrobacter sulfonivorans	0.0	0.0		0.0	0.0	5056151.0	5056151.0
Pseudoalteromonas agarivorans	0.0212234	0.0106117	0.012253335703119103	0.0212234	0.0	4557927.0	4544962.0
Pseudoalteromonas aliena	0.0	0.0		0.0	0.0	4594697.0	4594697.0
Pseudoalteromonas arctica	0.0	0.0		0.0	0.0	4721971.0	4721971.0
Pseudoalteromonas atlantica	0.0	0.0		0.0	0.0	5187005.0	5187005.0
Pseudoalteromonas carrageenovora	0.0	0.0		0.0	0.0	4597803.0	4597803.0
Pseudoalteromonas donghaensis	0.0	0.0		0.0	0.0	4733916.0	4733916.0
Pseudoalteromonas espejiana	0.0	0.0		0.0	0.0	4500451.0	4500451.0
Pseudoalteromonas haloplanktis							
Pseudoalteromonas issachenkonii	2.38274e-05	1.19137e-05	1.3756755804088889e-05	2.38274e-05	0.0	4132618.0	4131541.0
Pseudoalteromonas luteoviolacea	2.38274e-05	1.0589955555555556e-05	1.2558142453316008e-05	2.38274e-05	0.0	6223983.0	6221248.0
Pseudoalteromonas marina	0.0	0.0		0.0	0.0	3441076.0	3441076.0
Pseudoalteromonas nigrifaciens							
Pseudoalteromonas phenolica	0.0	0.0		0.0	0.0	4868993.0	4868993.0
