taxonId,superkingdom,genus,species
1410856,2,1279,1280
1410857,2,1279,1280
1410858,2,1279,1280
1410859,2,1279,1280
1410860,2,1279,1280
1410861,2,1279,1280
1410862,2,1279,1280
1410863,2,1279,1280
1410865,2,1279,1280
1410866,2,1279,1280
1410867,2,1279,1280
1410868,2,1279,1280
1410869,2,1279,1280
1410870,2,1279,1280
1410871,2,1279,1280
1410872,2,1279,1280
1410873,2,1279,1280
1410874,2,1279,1280
1410875,2,1279,1280
1410876,2,1279,1280
1410877,2,1279,1280
1410878,2,1279,1280
1410879,2,1279,1280
1410880,2,1279,1280
1410881,2,1279,1280
1410882,2,1279,1280
1410883,2,1279,1280
1410884,2,1279,1280
1410885,2,1279,1280
1410886,2,1279,1280
1410887,2,1279,1280
1410888,2,1279,1280
1410889,2,1279,1280
1410890,2,1279,1280
1410891,2,1279,1280
1410892,2,1279,1280
1410893,2,1279,1280
1410894,2,1279,1280
1410895,2,1279,1280
1410896,2,1279,1280
1410897,2,1279,1280
1410898,2,1279,1280
1410899,2,1279,1280
1410900,2,1279,1280
1410901,2,1279,1280
1410902,2,1279,1280
1410903,2,1279,1280
1410904,2,1279,1280
1410905,2,1279,1280
1410906,2,1279,1280
1410907,2,1279,1280
1410908,2,1279,1280
1410909,2,1279,1280
1410910,2,1279,1280
1410911,2,1279,1280
1410912,2,1279,1280
1410913,2,1279,1280
1410914,2,1279,1280
1410915,2,1279,1280
1410916,2,590,28901
1410917,2,590,28901
1410918,2,590,28901
1410919,2,590,28901
1410920,2,590,28901
1410921,2,590,28901
1410922,2,590,28901
1410923,2,590,28901
1410924,2,590,28901
1410925,2,590,28901
1410926,2,590,28901
1410927,2,590,28901
1410928,2,590,28901
1410929,2,590,28901
1410930,2,590,28901
1410931,2,590,28901
1410932,2,590,28901
1410933,2,590,28901
1410936,2,590,28901
1410937,2,590,28901
1411095,10239,1912144,1411095
1411117,2,1988,1411117
1411120,2,89966,1411120
1411123,2,,1411123
1411141,2,613,61651
1411509,2,1279,1280
1411510,2,1279,1280
1411511,2,1279,1280
1411512,2,1279,1280
1411513,2,1279,1280
1411514,2,1279,1280
1411515,2,1279,1280
1411516,2,1279,1280
1411517,2,1279,1280
1411518,2,1279,1280
1411519,2,1279,1280
1411520,2,1279,1280
1411521,2,1279,1280
1411522,2,1279,1280
1411523,2,1279,1280
1411524,2,1279,1280
1411525,2,1279,1280
1411526,2,1279,1280
1411527,2,1279,1280
1411528,2,1279,1280
1411529,2,1279,1280
1411530,2,1279,1280
1411531,2,1279,1280
1411532,2,1279,1280
1411533,2,1279,1280
1411534,2,1279,1280
1411535,2,1279,1280
1411536,2,1279,1280
1411537,2,1279,1280
1411538,2,1279,1280
1411539,2,1279,1280
1411540,2,1279,1280
1411541,2,1279,1280
1411542,2,1279,1280
1411543,2,1279,1280
1411544,2,1279,1280
1411545,2,1279,1280
1411546,2,1279,1280
1411547,2,1279,1280
1411548,2,1279,1280
1411549,2,1279,1280
1411550,2,1279,1280
1411551,2,1279,1280
1411552,2,1279,1280
1411553,2,1279,1280
1411554,2,1279,1280
1411555,2,1279,1280
1411556,2,1279,1280
1411557,2,1279,1280
1411558,2,1279,1280
1411559,2,1279,1280
1411560,2,1279,1280
1411561,2,1279,1280
1411562,2,1279,1280
1411563,2,1279,1280
1411564,2,1279,1280
1411565,2,1279,1280
1411566,2,1279,1280
1411567,2,1279,1280
1411568,2,1279,1280
1411569,2,1279,1280
1411570,2,1279,1280
1411571,2,1279,1280
1411572,2,1279,1280
1411573,2,1279,1280
1411574,2,1279,1280
1411575,2,1279,1280
1411576,2,1279,1280
1411577,2,1279,1280
1411578,2,1279,1280
1411579,2,1279,1280
1411580,2,1279,1280
1411581,2,1279,1280
1411582,2,1279,1280
1411583,2,1279,1280
1411584,2,1279,1280
1411585,2,1279,1280
1411586,2,1279,1280
1411587,2,1279,1280
1411588,2,1279,1280
1411589,2,1279,1280
1411590,2,1279,1280
1411591,2,1279,1280
1411592,2,1279,1280
1411593,2,1279,1280
1411594,2,1279,1280
1411595,2,1279,1280
1411596,2,1279,1280
1411598,2,1279,1280
1411599,2,1279,1280
1411600,2,1279,1280
1411601,2,1279,1280
1411602,2,1279,1280
1411603,2,1279,1280
1411604,2,1279,1280
1411621,2,89966,1411621
1411645,2,561,562
1411647,2,581,582
1411681,10239,,1411681
1411685,2,,1411685
1411692,2,561,562
1411693,2,561,562
1411694,2,561,562
1411695,2,561,562
1411696,2,561,562
1411697,2,561,562
1411698,2,561,562
1411700,2,286,287
1411701,2,286,287
1411887,10239,1932924,1932926
1411902,2,875170,1411902
1411991,10239,10652,1411991
1412451,2,590,28901
1412452,2,590,28901
1412453,2,590,28901
1412454,2,590,28901
1412455,2,590,28901
1412456,2,590,28901
1412457,2,590,28901
1412458,2,590,28901
1412459,2,590,28901
1412460,2,590,28901
1412461,2,590,28901
1412462,2,590,28901
1412463,2,590,28901
1412464,2,590,28901
1412465,2,590,28901
1412466,2,590,28901
1412467,2,590,28901
1412468,2,590,28901
1412469,2,590,28901
1412470,2,590,28901
1412471,2,590,28901
1412472,2,590,28901
1412473,2,590,28901
1412474,2,590,28901
1412475,2,590,28901
1412476,2,590,28901
1412477,2,590,28901
1412478,2,590,28901
1412479,2,590,28901
1412480,2,590,28901
1412481,2,590,28901
1412482,2,590,28901
1412483,2,590,28901
1412484,2,590,28901
1412485,2,590,28901
1412486,2,590,28901
1412487,2,590,28901
1412488,2,590,28901
1412489,2,590,28901
1412490,2,590,28901
1412491,2,590,28901
1412492,2,590,28901
1412493,2,590,28901
1412494,2,590,28901
1412495,2,590,28901
1412496,2,590,28901
1412497,2,590,28901
1412498,2,590,28901
1412499,2,590,28901
1412500,2,590,28901
1412501,2,590,28901
1412502,2,590,28901
1412503,2,590,28901
1412504,2,590,28901
1412505,2,590,28901
1412506,2,590,28901
1412507,2,590,28901
1412508,2,590,28901
1412509,2,590,28901
1412510,2,590,28901
1412511,2,590,28901
1412512,2,590,28901
1412513,2,590,28901
1412514,2,590,28901
1412515,2,590,28901
1412516,2,590,28901
1412517,2,590,28901
1412518,2,590,28901
1412519,2,590,28901
1412520,2,590,28901
1412521,2,590,28901
1412522,2,590,28901
1412523,2,590,28901
1412524,2,590,28901
1412525,2,590,28901
1412526,2,590,28901
1412527,2,590,28901
1412528,2,590,28901
1412529,2,590,28901
1412530,2,590,28901
1412531,2,590,28901
1412532,2,590,28901
1412533,2,590,28901
1412534,2,590,28901
1412535,2,590,28901
1412536,2,590,28901
1412537,2,590,28901
1412538,2,590,28901
1412539,2,590,28901
1412540,2,590,28901
1412541,2,590,28901
1412542,2,590,28901
1412543,2,590,28901
1412544,2,590,28901
1412545,2,590,28901
1412546,2,590,28901
1412547,2,590,28901
1412548,2,590,28901
1412549,2,590,28901
1412550,2,590,28901
1412551,2,590,28901
1412552,2,590,28901
1412553,2,590,28901
1412554,2,590,28901
1412555,2,590,28901
1412556,2,590,28901
1412557,2,590,28901
1412558,2,590,28901
1412559,2,590,28901
1412560,2,590,28901
1412561,2,590,28901
1412562,2,590,28901
1412563,2,590,28901
1412564,2,590,28901
1412565,2,590,28901
1412566,2,590,28901
1412567,2,590,28901
1412568,2,590,28901
1412569,2,590,28901
1412570,2,590,28901
1412571,2,590,28901
1412572,2,590,28901
1412573,2,590,28901
1412574,2,590,28901
1412575,2,590,28901
1412576,2,590,28901
1412577,2,590,28901
1412578,2,590,28901
1412579,2,590,28901
1412580,2,590,28901
1412581,2,590,28901
1412582,2,590,28901
1412583,2,590,28901
1412584,2,590,28901
1412585,2,590,28901
1412586,2,590,28901
1412587,2,590,28901
1412588,2,590,28901
1412589,2,590,28901
1412590,2,590,28901
1412591,2,590,28901
1412592,2,590,28901
1412593,2,590,28901
1412594,2,590,28901
1412595,2,590,28901
1412596,2,590,28901
1412597,2,590,28901
1412598,2,590,28901
1412599,2,590,28901
1412600,2,590,28901
1412601,2,590,28901
1412602,2,590,28901
1412603,2,590,28901
1412604,2,590,28901
1412605,2,590,28901
1412606,2,590,28901
1412607,2,590,28901
1412608,2,590,28901
1412609,2,590,28901
1412610,2,590,28901
1412611,2,590,28901
1412612,2,590,28901
1412613,2,590,28901
1412614,2,590,28901
1412615,2,590,28901
1412616,2,590,28901
1412617,2,590,28901
1412618,2,590,28901
1412619,2,590,28901
1412621,2,1279,1280
1412622,2,1279,1280
1412623,2,1279,1280
1412624,2,1279,1280
1412625,2,1279,1280
1412626,2,1279,1280
1412627,2,1279,1280
1412628,2,1279,1280
1412629,2,1279,1280
1412630,2,1279,1280
1412631,2,1279,1280
1412632,2,1279,1280
1412633,2,1279,1280
1412634,2,1279,1280
1412635,2,1279,1280
1412636,2,1279,1280
1412637,2,1279,1280
1412638,2,1279,1280
1412639,2,1279,1280
1412640,2,1279,1280
1412641,2,1279,1280
1412642,2,1279,1280
1412643,2,1279,1280
1412644,2,1279,1280
1412645,2,1279,1280
1412646,2,1279,1280
1412647,2,1279,1280
1412648,2,1279,1280
1412649,2,1279,1280
1412650,2,1279,1280
1412651,2,1279,1280
1412652,2,1279,1280
1412653,2,1279,1280
1412654,2,1279,1280
1412655,2,1279,1280
1412656,2,1279,1280
1412657,2,1279,1280
1412658,2,1279,1280
1412659,2,1279,1280
1412660,2,1279,1280
1412661,2,1279,1280
1412662,2,1279,1280
1412663,2,1279,1280
1412664,2,1279,1280
1412665,2,1279,1280
1412666,2,1279,1280
1412667,2,1279,1280
1412668,2,1279,1280
1412669,2,1279,1280
1412670,2,1279,1280
1412671,2,1279,1280
1412672,2,1279,1280
1412673,2,1279,1280
1412674,2,1279,1280
1412675,2,1279,1280
1412676,2,1279,1280
1412677,2,1279,1280
1412678,2,1279,1280
1412679,2,1279,1280
1412680,2,1279,1280
1412681,2,1279,1280
1412682,2,1279,1280
1412683,2,1279,1280
1412684,2,1279,1280
1412685,2,1279,1280
1412686,2,1279,1280
1412687,2,1279,1280
1412688,2,1279,1280
1412689,2,1279,1280
1412690,2,1279,1280
1412691,2,1279,1280
1412692,2,1279,1280
1412693,2,1279,1280
1412694,2,1279,1280
1412695,2,1279,1280
1412696,2,1279,1280
1412697,2,1279,1280
1412698,2,1279,1280
1412699,2,1279,1280
1412700,2,1279,1280
1412701,2,1279,1280
1412702,2,1279,1280
1412703,2,1279,1280
1412704,2,1279,1280
1412705,2,1279,1280
1412706,2,1279,1280
1412707,2,1279,1280
1412708,2,1279,1280
1412709,2,1279,1280
1412710,2,1279,1280
1412711,2,1279,1280
1412713,2,1279,1280
1412714,2,1279,1280
1412715,2,1279,1280
1412716,2,1279,1280
1412717,2,1279,1280
1412718,2,1279,1280
1412719,2,1279,1280
1412720,2,1279,1280
1412721,2,1279,1280
1412722,2,1279,1280
1412723,2,1279,1280
1412724,2,1279,1280
1412725,2,1279,1280
1412726,2,1279,1280
1412727,2,1279,1280
1412728,2,1279,1280
1412729,2,1279,1280
1412730,2,1279,1280
1412731,2,1279,1280
1412732,2,1279,1280
1412733,2,1279,1280
1412734,2,1279,1280
1412735,2,1279,1280
1412736,2,1279,1280
1412737,2,1279,1280
1412738,2,1279,1280
1412739,2,1279,1280
1412740,2,1279,1280
1412741,2,1279,1280
1412742,2,1279,1280
1412743,2,1279,1280
1412744,2,1279,1280
1412745,2,1279,1280
1412746,2,1279,1280
1412747,2,1279,1280
1412748,2,1279,1280
1412749,2,1279,1280
1412750,2,1279,1280
1412751,2,1279,1280
1412752,2,1279,1280
1412753,2,1279,1280
1412754,2,1279,1280
1412755,2,1279,1280
1412756,2,1279,1280
1412757,2,1279,1280
1412758,2,1279,1280
1412759,2,1279,1280
1412760,2,1279,1280
1412761,2,1279,1280
1412762,2,1279,1280
1412763,2,1279,1280
1412764,2,1279,1280
1412765,2,1279,1280
1412766,2,1279,1280
1412767,2,1279,1280
1412768,2,1279,1280
1412769,2,1279,1280
1412770,2,1279,1280
1412771,2,1279,1280
1412772,2,1279,1280
1412773,2,1279,1280
1412774,2,1279,1280
1412775,2,1279,1280
1412777,2,1279,1280
1412778,2,1279,1280
1412779,2,1279,1280
1412780,2,1279,1280
1412781,2,1279,1280
1412782,2,1279,1280
1412783,2,1279,1280
1412784,2,1279,1280
1412785,2,1279,1280
1412786,2,1279,1280
1412787,2,1279,1280
1412788,2,1279,1280
1412789,2,1279,1280
1412790,2,1279,1280
1412791,2,1279,1280
1412792,2,1279,1280
1412793,2,1279,1280
1412794,2,1279,1280
1412795,2,1279,1280
1412796,2,1279,1280
1412797,2,1279,1280
1412798,2,1279,1280
1412799,2,1279,1280
1412800,2,1279,1280
1412801,2,1279,1280
1412802,2,1279,1280
1412803,2,1279,1280
1412804,2,1279,1280
1412805,2,1279,1280
1412806,2,1279,1280
1412807,2,1279,1280
1412809,2,1279,1280
1412810,2,1279,1280
1412811,2,1279,1280
1412812,2,1279,1280
1412815,2,561,562
1412816,2,561,562
1412817,2,561,562
1412818,2,561,562
1412819,2,561,562
1412820,2,561,562
1412821,2,561,562
1412822,2,561,562
1412823,2,561,562
1412824,2,561,562
1412825,2,561,562
1412826,2,561,562
1412827,2,561,562
1412828,2,561,562
1412829,2,561,562
1412830,2,561,562
1412831,2,561,562
1412832,2,561,562
1412833,2,561,562
1412834,2,561,562
1412835,2,561,562
1412836,2,561,562
1412837,2,561,562
1412838,2,561,562
1412839,2,561,562
1412840,2,768,770
1412841,2,768,770
1412842,2,1386,1392
1412843,2,1386,1392
1412844,2,1386,1392
1412875,10239,,1412875
1412896,2,194,195
1412897,2,194,195
1412898,2,1386,1390
1413187,2,1578,483011
1413210,2,46468,1413210
1413211,2,1494427,1413211
1413213,2,1386,1648923
1413214,2,44249,1406
1413215,2,129337,33940
1413216,2,469,470
1413252,2,570,573
1413253,2,570,573
1413323,2,1279,1280
1413324,2,1279,1280
1413325,2,1279,1280
1413327,2,1279,1280
1413328,2,1279,1280
1413329,2,1279,1280
1413330,2,1279,1280
1413331,2,1279,1280
1413332,2,1279,1280
1413333,2,1279,1280
1413334,2,1279,1280
1413336,2,1279,1280
1413337,2,1279,1280
1413338,2,1279,1280
1413339,2,1279,1280
1413340,2,1279,1280
1413341,2,1279,1280
1413342,2,1279,1280
1413343,2,1279,1280
1413344,2,1279,1280
1413345,2,1279,1280
1413346,2,1279,1280
1413347,2,1279,1280
1413348,2,1279,1280
1413349,2,1279,1280
1413350,2,1279,1280
1413351,2,1279,1280
1413352,2,1279,1280
1413353,2,1279,1280
1413354,2,1279,1280
1413355,2,1279,1280
1413356,2,1279,1280
1413357,2,1279,1280
1413358,2,1279,1280
1413359,2,1279,1280
1413360,2,1279,1280
1413361,2,1279,1280
1413362,2,1279,1280
1413363,2,1279,1280
1413364,2,1279,1280
1413365,2,1279,1280
1413366,2,1279,1280
1413367,2,1279,1280
1413368,2,1279,1280
1413369,2,1279,1280
1413370,2,1279,1280
1413371,2,1279,1280
1413372,2,1279,1280
1413373,2,1279,1280
1413374,2,1279,1280
1413375,2,1279,1280
1413376,2,1279,1280
1413377,2,1279,1280
1413378,2,1279,1280
1413379,2,1279,1280
1413380,2,1279,1280
1413381,2,1279,1280
1413382,2,1279,1280
1413383,2,1279,1280
1413384,2,1279,1280
1413385,2,1279,1280
1413387,2,1279,1280
1413388,2,1279,1280
1413389,2,1279,1280
1413390,2,1279,1280
1413391,2,1279,1280
1413392,2,1279,1280
1413393,2,1279,1280
1413394,2,1279,1280
1413395,2,1279,1280
1413396,2,1279,1280
1413397,2,1279,1280
1413398,2,1279,1280
1413399,2,1279,1280
1413400,2,1279,1280
1413401,2,1279,1280
1413402,2,1279,1280
1413405,2,1279,1280
1413406,2,1279,1280
1413407,2,1279,1280
1413408,2,1279,1280
1413409,2,1279,1280
1413410,2,1279,1280
1413411,2,1279,1280
1413412,2,1279,1280
1413413,2,1279,1280
1413414,2,1279,1280
1413415,2,1279,1280
1413416,2,1279,1280
1413418,2,1279,1280
1413419,2,1279,1280
1413420,2,1279,1280
1413421,2,1279,1280
1413422,2,1279,1280
1413423,2,1279,1280
1413424,2,1279,1280
1413425,2,1279,1280
1413426,2,1279,1280
1413427,2,1279,1280
1413428,2,1279,1280
1413429,2,1279,1280
1413430,2,1279,1280
1413431,2,1279,1280
1413432,2,1279,1280
1413433,2,1279,1280
1413434,2,1279,1280
1413435,2,1279,1280
1413436,2,1279,1280
1413437,2,1279,1280
1413438,2,1279,1280
1413439,2,1279,1280
1413440,2,1279,1280
1413441,2,1279,1280
1413442,2,1279,1280
1413443,2,1279,1280
1413444,2,1279,1280
1413445,2,1279,1280
1413446,2,1279,1280
1413447,2,1279,1280
1413448,2,1279,1280
1413449,2,1279,1280
1413450,2,1279,1280
1413451,2,1279,1280
1413454,2,1279,1280
1413455,2,1279,1280
1413456,2,1279,1280
1413457,2,1279,1280
1413458,2,1279,1280
1413459,2,1279,1280
1413461,2,1279,1280
1413466,2,1279,1280
1413467,2,1279,1280
1413470,2,1279,1280
1413471,2,1279,1280
1413472,2,1279,1280
1413473,2,1279,1280
1413474,2,1279,1280
1413475,2,1279,1280
1413476,2,1279,1280
1413477,2,1279,1280
1413480,2,1279,1280
1413481,2,1279,1280
1413482,2,1279,1280
1413483,2,1279,1280
1413484,2,1279,1280
1413485,2,1279,1280
1413486,2,1279,1280
1413487,2,1279,1280
1413488,2,1279,1280
1413489,2,1279,1280
141349,2,1763,141349
1413490,2,1279,1280
1413491,2,1279,1280
1413492,2,1279,1280
1413493,2,1279,1280
1413494,2,1279,1280
1413495,2,1279,1280
1413496,2,1279,1280
1413497,2,1279,1280
1413498,2,1279,1280
1413499,2,1279,1280
1413500,2,1279,1280
1413501,2,1279,1280
1413502,2,1279,1280
1413503,2,1279,1280
1413504,2,1279,1280
1413505,2,1279,1280
1413506,2,1279,1280
1413507,2,1279,1280
1413508,2,1279,1280
1413509,2,1279,1280
1413510,2,1279,1280
1413511,2,1279,1280
1413512,2,1279,1280
1413514,2,1279,1280
1413515,2,1279,1280
1413516,2,1279,1280
1413517,2,1279,1280
1413518,2,1279,1280
1413519,2,1279,1280
1413521,2,1279,1280
1413522,2,1279,1280
1413523,2,1279,1280
1413524,2,1279,1280
1413525,2,1279,1280
1413526,2,1279,1280
1413527,2,1279,1280
1413528,2,1279,1280
1413529,2,1279,1280
1413530,2,1279,1280
1413531,2,1279,1280
1413532,2,1279,1280
1413533,2,1279,1280
1413534,2,1279,1280
1413535,2,1279,1280
1413536,2,1279,1280
1413537,2,1279,1280
1413538,2,1279,1280
1413539,2,1279,1280
1413540,2,1279,1280
1413541,2,1279,1280
1413542,2,1279,1280
1413543,2,1279,1280
1413544,2,1279,1280
1413545,2,1279,1280
1413546,2,1279,1280
1413547,2,1279,1280
1413548,2,1279,1280
1413549,2,1279,1280
1413550,2,1279,1280
1413551,2,1279,1280
1413552,2,1279,1280
1413553,2,1279,1280
1413554,2,1279,1280
1413555,2,1279,1280
1413556,2,1279,1280
1413557,2,1279,1280
1413558,2,1279,1280
1413559,2,1279,1280
1413560,2,1279,1280
1413561,2,1279,1280
1413562,2,1279,1280
1413563,2,1279,1280
1413564,2,1279,1280
1413565,2,1279,1280
1413566,2,1279,1280
1413567,2,1279,1280
1413568,2,1279,1280
1413569,2,1279,1280
1413570,2,1279,1280
1413572,2,1279,1280
1413574,2,1279,1280
1413575,2,1279,1280
1413576,2,1279,1280
1413577,2,1279,1280
1413578,2,1279,1280
1413580,2,1279,1280
1413581,2,1279,1280
1413582,2,1279,1280
1413583,2,1279,1280
1413584,2,1279,1280
1413585,2,1279,1280
1413586,2,1279,1280
1413587,2,1279,1280
1413588,2,1279,1280
1413589,2,1279,1280
1413590,2,1279,1280
1413591,2,1279,1280
1413592,2,1279,1280
1413593,2,1279,1280
1413594,2,1279,1280
1413595,2,1279,1280
1413596,2,1279,1280
1413597,2,1279,1280
1413598,2,1279,1280
1413599,2,1279,1280
1413600,2,1279,1280
1413602,2,1279,1280
1413603,2,1279,1280
1413604,2,1279,1280
1413605,2,1279,1280
1413606,2,1279,1280
1413607,2,1279,1280
1413608,2,1279,1280
1413609,2,1279,1280
141389,2,42054,141389
141390,2,42054,141390
141451,2,141450,141451
141454,2,1883,141454
1414586,2,1060,1061
1414587,2,44249,1406
1414643,2,,1414643
1414644,10239,156207,1414644
1414648,2,1386,1414648
1414651,2,2053,1414651
1414654,2,225143,1414654
1414655,10239,,1414655
1414671,10239,10806,1979753
1414718,2,1386,1414718
1414719,2,1716,1414719
1414720,2,1485,1414720
1414721,2,1485,1414721
1414722,2,83551,1414722
1414727,2,59732,1414727
1414736,10239,,1414736
1414737,10239,,1414737
1414738,10239,1920753,1920761
1414739,10239,,1414739
1414742,10239,,1414742
1414747,10239,1623306,1414747
1414748,10239,1623295,1986540
1414851,2,106146,1414851
1414854,2,1509243,1509244
1415145,10239,,1415145
1415146,10239,1985733,1985736
1415147,10239,2560222,2560847
1415148,10239,2560222,2560848
1415159,2,1060,1061
1415160,2,1060,1061
1415161,2,1060,1061
1415162,2,1060,1061
1415163,2,1060,1061
1415164,2,1279,29382
1415165,2,1386,1390
1415166,2,1817,37330
1415167,2,1386,1423
1415168,2,1357,1358
1415170,2,286,587753
1415402,2,57493,1415402
1415541,2,1873,1415541
1415542,2,2071,1415542
1415544,2,1883,1415544
1415545,2,1883,1415545
1415546,2,1883,1415546
1415549,2,1883,1415549
1415551,2,1883,1415551
1415552,2,1883,1415552
1415554,2,1883,1415554
1415555,2,1883,1415555
1415556,2,1883,1415556
1415557,2,1883,1415557
1415558,2,1883,1415558
1415559,2,1883,1415559
1415560,2,1883,1415560
1415561,2,1883,1415561
1415562,2,1883,1415562
1415563,2,1883,1415563
1415567,2,2742,1415567
1415568,2,2742,1415568
1415571,2,2742,1415571
1415606,2,1678,28025
1415627,10239,227307,1415627
1415628,10239,227307,1415628
1415629,2,286,287
1415630,2,286,1415630
1415657,2,1940138,1415657
1415665,10239,,1415665
1415754,2,2742,1415754
1415755,2,2745,1415755
1415756,2,252301,1415756
1415759,2,1301,257758
1415760,2,1301,257758
1415761,2,1301,257758
1415763,2,1301,1313
1415764,2,1301,1313
1415765,2,1301,28037
1415766,2,1301,28037
1415773,2,2093,171632
1415774,2,1485,1491
1415775,2,1485,1561
1415776,2,1301,1308
1415777,2,773,33045
1415778,2,1123967,1073414
1415779,2,1274363,616992
1415780,2,1266053,382454
1415781,2,2093,171283
1415782,2,1866885,56689
1415784,2,1386,155322
1416009,10239,2169642,2169963
1416011,10239,1920774,1920780
1416012,10239,2560124,2560420
1416021,10239,1659770,1659771
1416026,10239,12234,1416026
1416028,10239,1920866,1920993
1416030,10239,1920866,1920994
1416031,10239,1920866,1920995
1416032,10239,1981158,1981165
1416334,10239,,1416334
1416349,10239,11102,1281455
1416533,2,995014,1416533
1416627,2,225143,1416627
1416631,10239,2560169,2560739
1416670,2,561,562
1416671,2,561,562
1416672,2,561,562
1416673,2,561,562
1416674,2,561,562
1416675,2,561,562
1416676,2,561,562
1416741,10239,,1416741
1416746,2,662,666
1416747,2,662,666
1416748,2,662,666
1416749,2,662,666
1416752,2,33882,199592
1416753,2,106591,106592
1416754,2,570,1134687
1416755,2,400634,28031
1416756,2,286,287
1416757,2,613,615
1416758,2,581,582
1416759,2,110932,144185
1416760,2,76831,76832
1416761,2,613,615
1416770,2,32008,1416770
1416772,2,32008,1416772
1416776,2,59732,1416776
1416778,2,59732,1416778
1416779,2,59732,1416779
141679,2,29487,2218628
1416801,2,68288,1416801
1416803,2,517,1416803
1416804,2,517,1416804
1416805,2,517,1416805
1416806,2,517,1416806
1416808,2,517,1416808
1416886,2,222,1416886
1416914,2,93217,93220
1416915,2,642,644
1417005,2,1763,1773
1417008,2,1763,1773
1417009,2,1763,1773
1417010,2,1763,1773
1417011,2,1763,1773
1417012,2,1763,1773
1417013,2,1763,1773
1417014,2,1763,1773
1417015,2,1763,1773
1417016,2,1763,1773
1417017,2,1763,1773
1417018,2,1763,1773
1417019,2,1763,1773
1417020,2,1763,1773
1417021,2,1763,1773
1417023,2,1763,1773
1417026,2,1763,1773
1417027,2,1763,1773
1417028,2,1763,1773
1417029,2,1763,1773
1417030,2,1763,1773
1417031,2,1763,1773
1417032,2,1279,1280
